Customer ID,total_purchase,purchase_frequency,unique_categories,avg_age,churn,cluster
13461,19890,6,4,32.0,0,1
13462,12628,3,2,43.0,0,3
13463,9738,3,3,42.0,0,0
13464,31421,9,4,56.0,1,1
13465,23644,6,4,36.0,0,1
13466,9321,5,3,60.0,0,0
13467,29381,8,3,64.0,0,1
13468,8117,3,2,55.0,0,3
13469,10810,4,4,60.0,0,0
13470,10503,5,3,52.0,1,2
13471,19546,7,3,62.0,0,1
13472,18794,6,3,19.0,0,0
13473,10934,4,2,40.0,0,3
13474,6588,2,1,59.0,0,3
13475,8839,4,2,33.0,0,3
13476,4863,2,2,54.0,0,3
13477,8141,4,3,67.0,0,0
13478,13832,4,3,63.0,0,0
13479,9177,5,3,36.0,1,2
13480,21356,7,3,69.0,0,1
13481,19450,7,4,67.0,0,1
13482,15056,5,2,25.0,0,0
13483,5535,5,3,20.0,0,0
13484,19774,7,3,54.0,0,1
13485,16199,5,3,30.0,0,0
13486,21887,6,4,61.0,1,2
13487,13187,4,4,60.0,1,2
13488,7600,2,2,37.0,1,2
13489,16389,5,3,47.0,0,0
13490,14197,4,2,29.0,0,3
13491,1591,1,1,34.0,1,3
13492,11491,4,2,36.0,1,2
13493,19352,6,3,41.0,0,0
13494,16162,5,3,54.0,0,0
13495,1945,1,1,31.0,0,3
13496,17113,7,4,28.0,0,1
13497,8946,3,3,29.0,0,0
13498,24744,8,3,49.0,1,2
13499,11026,6,3,34.0,0,0
13500,16230,6,3,67.0,0,0
13501,7191,4,3,33.0,0,0
13502,8958,3,2,32.0,0,3
13503,15049,4,4,64.0,0,0
13504,15279,6,3,29.0,0,0
13505,9983,3,2,65.0,0,3
13506,14571,5,2,32.0,0,0
13507,19528,7,3,60.0,0,1
13508,20233,8,3,20.0,0,1
13509,14720,4,3,28.0,0,0
13510,13253,5,4,26.0,0,0
13511,12229,7,3,64.0,0,0
13512,9695,6,3,49.0,0,0
13513,15188,6,3,62.0,0,0
13514,2558,2,2,18.0,0,3
13515,12769,5,2,22.0,0,0
13516,25724,11,4,49.0,0,1
13517,13124,3,2,63.0,1,2
13518,8135,3,2,60.0,0,3
13519,18235,6,3,60.0,0,0
13520,4495,1,1,26.0,0,3
13521,22481,6,4,60.0,1,2
13522,15458,5,3,40.0,0,0
13523,18392,6,4,32.0,0,0
13524,6471,3,2,20.0,1,2
13525,26111,7,3,45.0,0,1
13526,19935,7,4,23.0,0,1
13527,6881,3,2,27.0,1,2
13528,4772,3,3,26.0,0,0
13529,17885,6,3,63.0,1,2
13530,2183,1,1,33.0,0,3
13531,4440,3,2,30.0,0,3
13532,2982,2,2,61.0,0,3
13533,14687,6,3,23.0,0,0
13534,15103,8,2,54.0,0,0
13535,11669,5,4,30.0,0,0
13536,9996,3,3,42.0,0,0
13537,20049,6,4,47.0,0,1
13538,10698,4,2,24.0,0,3
13539,6366,4,3,53.0,0,0
13540,13727,7,3,24.0,1,2
13541,11261,4,3,42.0,0,0
13542,24317,7,3,51.0,0,1
13543,5580,2,2,45.0,0,3
13544,10245,4,4,45.0,0,0
13545,10447,3,2,56.0,0,3
13546,12579,3,1,28.0,0,3
13547,20948,5,2,69.0,1,2
13548,27396,8,4,58.0,1,1
13549,8533,3,3,37.0,0,0
13550,15451,7,2,39.0,0,0
13551,8245,4,3,59.0,0,0
13552,12985,6,4,31.0,0,0
13553,30405,10,4,24.0,0,1
13554,20346,6,3,24.0,0,0
13555,32027,12,4,42.0,0,1
13556,13285,5,3,44.0,0,0
13557,8975,4,2,63.0,0,3
13558,14386,6,3,68.0,0,0
13559,18774,8,4,37.0,0,1
13560,24941,8,4,49.0,0,1
13561,5525,2,1,27.0,0,3
13562,17069,5,3,65.0,1,2
13563,9139,6,3,54.0,0,0
13564,9976,4,2,69.0,0,3
13565,14620,6,4,28.0,0,0
13566,16292,7,3,39.0,1,2
13567,3228,2,2,34.0,0,3
13568,10227,4,2,21.0,0,3
13569,7646,4,1,51.0,0,3
13570,21582,9,4,66.0,0,1
13571,22933,7,4,43.0,0,1
13572,7858,3,2,60.0,0,3
13573,7348,3,2,43.0,0,3
13574,17902,5,4,67.0,0,0
13575,30228,9,4,21.0,0,1
13576,24017,9,3,24.0,0,1
13577,14800,6,3,70.0,0,0
13578,20991,8,4,36.0,0,1
13579,36917,11,4,46.0,0,1
13580,30235,12,4,69.0,0,1
13581,6829,3,2,18.0,0,3
13582,17625,6,2,38.0,1,2
13583,14478,4,3,32.0,0,0
13584,12487,4,2,40.0,1,2
13585,13384,6,3,55.0,0,0
13586,8224,4,3,29.0,0,0
13587,26485,7,3,33.0,0,1
13588,7865,5,3,58.0,0,0
13589,11465,6,4,61.0,0,0
13590,8406,3,2,67.0,0,3
13591,7014,3,2,34.0,0,3
13592,16413,8,4,25.0,0,1
13593,10116,5,3,45.0,0,0
13594,11508,6,3,23.0,1,2
13595,9837,5,3,22.0,0,0
13596,20825,7,3,46.0,0,1
13597,22729,7,4,45.0,0,1
13599,9198,3,2,45.0,0,3
13600,20625,8,4,62.0,0,1
13601,14894,3,2,60.0,0,3
13602,18583,6,3,30.0,1,2
13603,8265,3,1,58.0,0,3
13604,14858,5,3,62.0,0,0
13605,8755,3,2,30.0,0,3
13606,4896,2,2,22.0,1,2
13607,14829,6,3,59.0,0,0
13608,16002,5,4,35.0,1,2
13609,14711,6,4,32.0,0,0
13610,18295,8,4,44.0,0,1
13612,25870,10,4,19.0,0,1
13613,15720,7,4,42.0,0,1
13614,12754,5,2,26.0,0,0
13615,7612,2,2,67.0,1,2
13616,23331,9,4,61.0,0,1
13617,25829,9,4,41.0,1,1
13618,7419,5,4,44.0,0,0
13619,2871,2,1,31.0,0,3
13620,2549,2,2,64.0,0,3
13621,5561,3,2,28.0,0,3
13622,12915,5,2,51.0,0,0
13623,7822,5,4,52.0,0,0
13624,14729,5,3,28.0,0,0
13625,10391,5,3,28.0,1,2
13626,20884,5,3,57.0,0,0
13627,16081,6,3,63.0,0,0
13628,11751,5,3,22.0,1,2
13629,6733,3,2,39.0,0,3
13630,11087,4,3,30.0,0,0
13631,13001,4,3,27.0,0,0
13632,10286,4,3,47.0,0,0
13633,4772,2,2,35.0,0,3
13634,15441,5,3,68.0,0,0
13635,31583,8,3,36.0,0,1
13636,11818,5,3,32.0,0,0
13637,6308,4,2,30.0,0,3
13638,3556,1,1,46.0,0,3
13639,5106,2,1,38.0,1,3
13640,12555,5,4,22.0,0,0
13641,5571,2,2,57.0,0,3
13642,24712,9,3,21.0,0,1
13643,14306,6,3,38.0,0,0
13644,13734,7,2,61.0,0,0
13645,7867,4,3,31.0,0,0
13646,7565,3,2,28.0,0,3
13647,20522,7,3,27.0,0,1
13648,12659,6,3,41.0,0,0
13649,7696,3,2,35.0,0,3
13650,11541,4,4,47.0,0,0
13651,26813,8,3,42.0,0,1
13652,13267,4,2,40.0,0,3
13653,22103,6,4,36.0,1,2
13654,21709,8,3,56.0,0,1
13655,10810,4,2,65.0,0,3
13656,7990,3,2,22.0,0,3
13657,14749,5,4,46.0,1,2
13658,10712,6,4,28.0,0,0
13659,22748,6,3,31.0,0,1
13660,13721,6,3,59.0,0,0
13661,4339,3,2,65.0,0,3
13662,10612,3,3,43.0,1,2
13663,23967,6,3,67.0,0,1
13664,17756,4,2,68.0,0,0
13665,12847,4,3,35.0,0,0
13666,16166,8,3,44.0,0,1
13667,10058,3,2,69.0,0,3
13668,9138,3,2,53.0,0,3
13669,25046,9,4,43.0,0,1
13670,25821,7,3,70.0,0,1
13671,4859,1,1,65.0,0,3
13672,20978,6,4,49.0,1,2
13673,265,1,1,50.0,0,3
13674,22942,6,3,49.0,0,1
13675,13987,4,3,36.0,0,0
13676,16840,6,4,18.0,0,0
13677,7684,2,2,21.0,0,3
13678,4705,2,2,59.0,0,3
13679,8855,3,2,21.0,1,2
13680,16730,8,3,57.0,0,1
13681,8411,2,2,42.0,0,3
13682,9296,3,2,68.0,0,3
13683,20961,6,3,25.0,1,2
13684,8154,5,3,39.0,0,0
13685,4862,2,1,26.0,0,3
13686,7077,3,2,25.0,0,3
13687,8247,4,3,20.0,0,0
13688,8202,4,2,45.0,0,3
13689,10730,4,3,48.0,0,0
13690,19649,7,3,28.0,1,2
13691,6153,3,3,32.0,0,0
13692,10640,4,3,26.0,0,0
13693,14440,5,3,32.0,0,0
13694,15456,4,3,19.0,0,0
13695,14085,5,3,61.0,0,0
13696,10776,4,4,61.0,0,0
13697,19187,8,4,54.0,0,1
13698,10373,4,2,56.0,0,3
13699,2151,2,2,68.0,0,3
13700,13750,5,3,55.0,1,2
13701,14978,5,4,52.0,1,2
13702,7451,3,2,29.0,0,3
13703,5229,2,2,24.0,0,3
13704,10113,4,2,50.0,0,3
13705,13980,5,3,56.0,0,0
13706,10691,3,2,19.0,0,3
13707,19522,8,4,36.0,0,1
13708,10799,5,4,48.0,0,0
13709,9370,4,2,53.0,0,3
13710,15649,8,4,38.0,0,1
13711,7020,2,1,60.0,1,3
13712,9656,6,3,20.0,0,0
13713,9786,3,2,38.0,0,3
13714,12433,5,3,50.0,1,2
13715,4135,3,3,70.0,0,3
13716,11013,4,3,46.0,1,2
13717,19157,8,4,64.0,0,1
13718,9410,4,3,62.0,0,0
13719,10869,6,3,39.0,0,0
13720,15966,4,3,35.0,0,0
13721,12409,5,3,41.0,0,0
13722,17381,6,3,25.0,0,0
13723,24197,8,4,29.0,0,1
13724,16958,6,1,59.0,0,3
13725,23050,7,3,40.0,0,1
13726,17948,8,4,39.0,0,1
13727,9939,4,3,70.0,1,2
13728,26307,9,4,60.0,0,1
13729,7698,4,1,31.0,1,2
13730,22040,7,3,35.0,0,1
13731,25327,7,3,69.0,0,1
13732,8170,2,1,54.0,0,3
13733,13909,4,3,29.0,1,2
13734,11849,3,2,67.0,0,3
13735,4983,2,2,68.0,0,3
13736,11884,4,3,56.0,0,0
13737,13360,5,2,65.0,1,2
13738,14483,5,3,27.0,0,0
13739,19261,6,3,56.0,0,0
13740,6286,3,2,61.0,0,3
13741,14379,5,2,42.0,0,0
13742,10720,4,3,28.0,0,0
13743,21143,10,4,54.0,0,1
13744,9401,4,2,32.0,0,3
13745,18914,7,4,65.0,0,1
13746,7338,2,2,35.0,0,3
13747,6855,3,2,19.0,0,3
13748,13277,4,3,50.0,0,0
13749,13273,5,3,27.0,0,0
13750,25759,7,2,54.0,1,2
13751,32528,13,4,38.0,0,1
13752,21334,6,3,43.0,1,2
13753,22378,8,2,41.0,0,1
13754,21466,8,4,22.0,0,1
13756,21194,6,3,56.0,0,1
13757,15833,8,4,56.0,0,1
13758,2939,1,1,62.0,1,3
13759,12194,4,2,52.0,0,3
13760,17728,6,3,70.0,0,0
13761,3830,2,2,23.0,0,3
13762,8362,3,2,30.0,0,3
13763,25364,11,4,54.0,1,1
13764,22816,6,4,25.0,0,1
13765,8182,4,2,51.0,0,3
13766,16371,6,3,48.0,0,0
13767,6818,2,2,60.0,0,3
13768,23720,9,4,26.0,1,1
13769,12417,5,3,41.0,0,0
13770,13543,4,2,51.0,0,3
13771,23142,8,4,31.0,0,1
13772,10940,3,2,61.0,0,3
13773,15867,5,3,28.0,0,0
13774,24191,8,3,36.0,0,1
13775,7673,3,2,68.0,1,2
13776,4425,2,2,42.0,0,3
13777,4993,2,2,39.0,0,3
13778,6812,4,3,21.0,1,2
13779,8729,5,3,36.0,0,0
13780,10546,4,4,47.0,0,0
13781,8022,3,2,53.0,0,3
13782,9474,4,2,50.0,0,3
13783,535,1,1,23.0,0,3
13784,15638,7,4,39.0,0,1
13785,12961,5,3,23.0,1,2
13786,15769,5,3,35.0,0,0
13787,8020,5,3,41.0,1,2
13788,22636,7,4,28.0,0,1
13789,7596,4,3,47.0,0,0
13790,15182,7,3,64.0,0,0
13791,8971,3,2,47.0,0,3
13792,15223,5,3,26.0,0,0
13793,11836,6,4,69.0,0,0
13794,13425,5,2,59.0,0,0
13795,15599,5,2,67.0,1,2
13796,756,1,1,42.0,0,3
13797,30476,10,4,60.0,0,1
13798,4115,1,1,41.0,0,3
13799,12803,5,2,70.0,1,2
13800,9000,4,3,31.0,1,2
13801,23468,9,4,39.0,0,1
13802,8366,4,3,59.0,0,0
13803,14147,5,3,31.0,1,2
13804,3791,2,2,62.0,1,2
13805,46567,15,4,59.0,0,1
13806,9867,4,3,33.0,0,0
13807,12376,4,4,68.0,0,0
13808,11705,4,3,24.0,1,2
13809,16353,6,3,69.0,0,0
13810,13423,4,2,65.0,0,3
13811,11583,5,4,33.0,0,0
13812,16878,4,2,58.0,1,2
13813,7073,3,2,38.0,0,3
13814,19497,7,3,56.0,0,1
13815,10180,6,3,54.0,0,0
13816,12911,4,3,62.0,0,0
13817,11791,4,3,64.0,0,0
13818,4759,3,2,64.0,0,3
13819,6736,4,2,42.0,0,3
13820,15528,5,3,44.0,0,0
13821,7171,5,3,25.0,0,0
13822,8158,3,3,40.0,0,0
13823,21174,7,3,70.0,0,1
13824,14904,6,3,46.0,0,0
13825,11554,5,3,62.0,1,2
13826,17466,6,4,54.0,1,2
13827,29038,10,4,41.0,0,1
13828,13066,6,3,22.0,0,0
13829,25181,7,4,63.0,0,1
13830,10414,4,3,69.0,1,2
13831,16820,5,4,52.0,1,2
13832,6509,4,3,19.0,0,0
13833,25184,8,4,48.0,0,1
13834,16256,6,4,59.0,0,0
13835,22536,9,3,56.0,0,1
13836,15635,6,3,37.0,0,0
13837,7634,2,2,48.0,0,3
13838,23996,8,4,26.0,1,1
13839,19343,7,4,33.0,1,2
13840,11779,5,3,30.0,0,0
13841,17974,6,4,49.0,0,1
13842,5571,3,3,34.0,1,2
13843,23150,7,4,63.0,1,2
13845,20968,7,4,22.0,0,1
13846,14630,6,3,23.0,0,0
13847,16272,6,3,34.0,0,0
13848,26288,10,4,56.0,0,1
13849,10076,4,3,63.0,0,0
13850,7879,4,2,29.0,0,3
13851,4651,4,3,42.0,0,0
13852,24696,8,3,29.0,0,1
13853,12508,5,3,42.0,1,2
13854,17977,6,4,66.0,0,1
13855,9768,5,4,61.0,0,0
13856,15672,5,3,64.0,0,0
13857,5898,4,2,43.0,0,3
13858,13830,7,4,46.0,0,0
13859,17403,6,3,25.0,0,0
13860,10556,7,2,28.0,1,2
13861,15312,6,4,60.0,0,0
13862,15337,7,3,47.0,0,0
13863,16347,6,4,47.0,0,0
13864,22642,6,3,61.0,0,1
13865,10444,4,2,18.0,0,3
13866,16973,8,4,48.0,0,1
13867,9641,3,2,25.0,0,3
13868,10403,3,2,60.0,1,2
13869,7824,2,2,64.0,0,3
13870,15765,5,3,68.0,0,0
13871,15760,4,2,53.0,0,3
13872,17220,8,3,49.0,0,1
13873,14226,4,2,70.0,0,3
13874,21339,7,3,28.0,0,1
13875,2288,2,2,52.0,0,3
13876,12339,7,3,50.0,0,0
13877,22083,5,3,29.0,1,2
13878,5390,4,3,50.0,1,2
13879,19070,8,4,50.0,0,1
13880,10429,3,3,62.0,0,0
13881,14291,7,4,57.0,0,1
13882,14578,4,3,37.0,0,0
13883,11772,5,3,66.0,0,0
13884,13372,5,3,22.0,0,0
13885,9924,4,3,62.0,0,0
13886,18725,8,4,65.0,0,1
13887,19861,5,4,27.0,0,0
13888,315,1,1,19.0,0,3
13889,17901,5,3,39.0,1,2
13890,11215,3,3,56.0,0,0
13891,19270,6,3,19.0,1,2
13892,19908,6,3,54.0,0,0
13893,20042,5,3,46.0,0,0
13894,13269,5,2,36.0,0,0
13895,14717,6,3,33.0,0,0
13896,5672,2,2,68.0,1,2
13897,8480,3,2,33.0,0,3
13898,22656,8,4,33.0,0,1
13899,7705,2,2,40.0,1,2
13900,9560,4,2,63.0,0,3
13901,23279,9,4,30.0,0,1
13902,6459,2,2,63.0,1,2
13903,11318,4,4,64.0,1,2
13904,18283,8,3,34.0,0,1
13905,13247,6,3,65.0,0,0
13906,14337,5,3,38.0,0,0
13907,15983,7,4,42.0,1,2
13908,17093,7,4,54.0,0,1
13909,19774,6,4,65.0,1,2
13910,5072,2,2,28.0,0,3
13912,5496,2,2,59.0,1,2
13913,9647,4,3,29.0,0,0
13914,7959,3,2,48.0,0,3
13915,18861,5,3,24.0,0,0
13916,8310,6,4,51.0,0,0
13917,10148,3,2,42.0,0,3
13918,15970,5,4,54.0,0,0
13919,5457,3,2,42.0,0,3
13920,14810,4,2,67.0,0,3
13921,8227,4,2,27.0,1,2
13922,14810,4,3,51.0,1,2
13923,12670,5,2,29.0,0,0
13924,5947,2,1,65.0,0,3
13925,16949,5,4,57.0,0,0
13926,6735,4,2,57.0,0,3
13927,1485,2,2,44.0,0,3
13928,14193,4,2,27.0,0,3
13929,6743,3,2,51.0,0,3
13930,2363,1,1,25.0,0,3
13931,1113,1,1,26.0,0,3
13932,2891,2,2,20.0,0,3
13933,8183,3,1,36.0,0,3
13934,16297,6,3,25.0,1,2
13935,18735,8,4,62.0,0,1
13936,14066,4,2,67.0,0,3
13937,25735,8,3,50.0,0,1
13938,10660,4,4,24.0,0,0
13939,18791,7,4,33.0,0,1
13940,27683,8,3,49.0,0,1
13941,10901,4,2,29.0,0,3
13942,13248,4,2,22.0,0,3
13943,26607,8,4,59.0,0,1
13944,7432,3,1,39.0,0,3
13945,16337,7,3,41.0,0,0
13946,16209,7,4,54.0,0,1
13947,18289,5,3,64.0,0,0
13948,9990,4,3,21.0,1,2
13949,22817,6,4,64.0,0,1
13950,18748,5,2,34.0,0,0
13951,22230,7,3,26.0,0,1
13952,17558,7,4,47.0,1,2
13953,9085,4,3,18.0,1,2
13954,12582,7,3,61.0,0,0
13955,6472,3,2,58.0,0,3
13956,13149,4,3,40.0,0,0
13957,17534,6,3,65.0,0,0
13958,12035,3,3,49.0,0,0
13959,10902,4,3,62.0,0,0
13960,6502,3,3,70.0,0,3
13961,15942,5,3,50.0,0,0
13962,24967,9,4,25.0,0,1
13963,11377,5,3,40.0,0,0
13964,13491,6,4,65.0,0,0
13965,4047,2,2,65.0,1,2
13966,17496,8,3,19.0,0,1
13967,10280,6,3,23.0,0,0
13968,9484,5,3,22.0,0,0
13969,5342,3,2,34.0,1,2
13970,14214,6,2,63.0,0,0
13971,19063,7,3,41.0,0,1
13972,8657,2,1,49.0,0,3
13973,2063,1,1,22.0,0,3
13974,2314,1,1,48.0,0,3
13975,13863,4,3,64.0,0,0
13976,11028,5,4,52.0,0,0
13977,12072,6,3,21.0,1,2
13978,14291,5,3,46.0,0,0
13979,9376,4,3,38.0,0,0
13980,17423,7,4,43.0,1,2
13981,15613,5,3,69.0,0,0
13982,16435,5,4,55.0,0,0
13983,29220,8,4,62.0,0,1
13984,18488,7,3,28.0,0,0
13985,17255,7,2,25.0,0,0
13986,18063,6,4,59.0,0,1
13987,11485,4,4,41.0,0,0
13988,22652,7,4,56.0,0,1
13989,4623,4,3,42.0,0,0
13990,12785,5,2,28.0,0,0
13991,11757,5,3,37.0,0,0
13992,5688,3,3,29.0,0,0
13993,17817,6,4,65.0,1,2
13994,14796,5,3,65.0,0,0
13995,10150,3,1,51.0,0,3
13996,17349,6,3,61.0,0,0
13997,11265,4,2,28.0,0,3
13998,17147,6,3,65.0,0,0
13999,10552,3,1,25.0,1,2
14000,15098,6,3,35.0,0,0
14002,17017,7,3,35.0,1,2
14003,15811,5,3,42.0,0,0
14004,14567,7,3,19.0,0,0
14005,8327,3,3,63.0,0,0
14006,14250,7,4,47.0,0,0
14007,12682,4,3,61.0,0,0
14008,2519,1,1,36.0,0,3
14009,18957,7,4,60.0,0,1
14010,11057,5,2,38.0,0,3
14011,10305,4,1,57.0,0,3
14012,33583,10,3,56.0,0,1
14013,8215,5,2,28.0,0,3
14014,11598,4,3,59.0,0,0
14015,18534,6,2,45.0,0,0
14016,12612,4,3,63.0,0,0
14017,22110,6,3,56.0,0,1
14018,17821,7,3,57.0,1,2
14019,6510,2,1,18.0,0,3
14020,9557,3,2,33.0,0,3
14021,14875,6,3,65.0,0,0
14022,23082,7,3,37.0,0,1
14023,14811,5,3,39.0,0,0
14024,7791,3,3,18.0,0,0
14025,12441,5,3,63.0,0,0
14026,18579,7,4,68.0,0,1
14027,13476,5,2,19.0,1,2
14028,15535,7,3,37.0,0,0
14029,9448,2,2,34.0,0,3
14030,9614,4,2,56.0,1,2
14031,11294,4,2,24.0,0,3
14032,4942,3,3,66.0,0,3
14033,8106,7,4,64.0,0,0
14034,13598,5,4,52.0,1,2
14035,6427,3,2,61.0,1,2
14036,11320,4,3,44.0,0,0
14037,11173,5,3,33.0,0,0
14038,14085,4,3,66.0,0,0
14039,14812,4,3,29.0,0,0
14040,14980,5,3,59.0,0,0
14041,13780,5,3,62.0,1,2
14042,3401,2,1,56.0,0,3
14043,32013,9,4,45.0,0,1
14044,16027,5,3,27.0,0,0
14045,5053,2,2,25.0,0,3
14046,22675,7,3,41.0,0,1
14047,26773,9,3,28.0,0,1
14048,7035,3,2,30.0,0,3
14049,16637,8,3,18.0,0,0
14050,19463,7,3,45.0,0,1
14051,4930,2,1,64.0,0,3
14052,6114,2,2,37.0,0,3
14053,9901,4,3,53.0,0,0
14054,15482,6,4,65.0,0,0
14055,3206,1,1,57.0,1,3
14056,13763,4,4,22.0,0,0
14057,12657,4,4,49.0,0,0
14058,18661,7,4,58.0,0,1
14059,3910,4,4,47.0,0,0
14060,11324,4,3,47.0,0,0
14061,13605,4,3,30.0,0,0
14062,12464,5,4,43.0,0,0
14063,6866,3,3,21.0,0,0
14064,9312,3,2,44.0,1,2
14065,6010,2,2,18.0,0,3
14066,33349,12,4,55.0,0,1
14067,9062,2,2,68.0,0,3
14068,4896,3,2,36.0,0,3
14069,9444,3,2,25.0,0,3
14070,23827,8,3,45.0,0,1
14072,8614,3,2,42.0,0,3
14073,4246,2,2,53.0,0,3
14074,16375,7,3,56.0,0,0
14075,16559,6,4,28.0,0,0
14076,18471,9,4,44.0,0,1
14077,21946,7,2,57.0,0,1
14078,24566,10,4,20.0,0,1
14079,12484,4,3,28.0,0,0
14080,2383,2,2,32.0,0,3
14081,18458,6,4,63.0,1,2
14082,13612,5,3,51.0,0,0
14083,5183,4,2,65.0,0,3
14084,18795,6,3,65.0,0,0
14085,16475,5,3,60.0,0,0
14086,14435,5,4,37.0,0,0
14087,5850,3,3,48.0,0,0
14088,2471,1,1,34.0,0,3
14089,15922,6,3,36.0,0,0
14090,9631,3,3,60.0,0,0
14091,6174,4,2,37.0,1,2
14092,22261,6,2,61.0,0,0
14093,11580,4,2,26.0,0,3
14094,5681,3,2,31.0,0,3
14095,3026,1,1,25.0,0,3
14096,9432,4,2,39.0,0,3
14097,13191,4,3,20.0,0,0
14098,6947,2,2,39.0,0,3
14099,5328,3,3,36.0,0,0
14100,21864,8,4,19.0,1,2
14101,19949,7,4,66.0,0,1
14102,14830,6,3,48.0,0,0
14103,1538,1,1,48.0,0,3
14104,5583,2,1,64.0,0,3
14105,6997,3,2,36.0,0,3
14106,7942,4,2,50.0,0,3
14107,3729,3,2,28.0,0,3
14108,12503,4,3,37.0,1,2
14109,3423,2,2,37.0,0,3
14110,10576,3,2,46.0,0,3
14111,4742,2,2,30.0,0,3
14112,19450,6,4,21.0,0,1
14113,24858,8,3,25.0,0,1
14114,20429,5,3,38.0,0,0
14115,12951,5,3,44.0,0,0
14116,12822,6,3,35.0,0,0
14117,10953,5,4,23.0,0,0
14118,8084,3,3,44.0,0,0
14119,13556,4,3,43.0,0,0
14120,10983,6,3,55.0,1,2
14121,12245,3,2,57.0,0,3
14122,23237,7,3,19.0,1,2
14123,23332,9,3,41.0,0,1
14124,17849,8,4,36.0,1,2
14125,20794,6,3,70.0,1,2
14126,12162,3,2,62.0,0,3
14127,8850,3,2,40.0,1,2
14128,25313,8,4,68.0,0,1
14129,24961,9,3,50.0,0,1
14130,5591,3,2,50.0,0,3
14131,24679,9,4,36.0,0,1
14132,6539,2,2,24.0,0,3
14133,5499,2,2,23.0,0,3
14134,18707,5,3,68.0,1,2
14135,25158,9,4,53.0,0,1
14136,13976,6,4,37.0,0,0
14137,12700,6,3,68.0,0,0
14138,16662,4,2,54.0,0,0
14139,10123,4,3,27.0,1,2
14140,13904,6,3,62.0,0,0
14141,19137,6,3,21.0,0,0
14142,18512,5,3,25.0,0,0
14143,25001,8,3,52.0,0,1
14144,19275,7,4,23.0,0,1
14145,13615,5,3,32.0,0,0
14146,10822,7,4,21.0,0,0
14147,4447,2,2,23.0,0,3
14148,10748,4,4,60.0,0,0
14149,11328,5,3,28.0,0,0
14150,19041,8,2,42.0,0,1
14151,13834,5,4,32.0,0,0
14152,11513,3,3,39.0,0,0
14153,15753,5,3,47.0,0,0
14154,13336,5,2,30.0,0,0
14155,16169,6,3,69.0,0,0
14156,5752,2,2,45.0,0,3
14157,15699,5,3,63.0,0,0
14158,24907,10,4,67.0,0,1
14159,17210,7,3,18.0,0,0
14160,23243,9,3,43.0,0,1
14161,9049,4,2,25.0,0,3
14162,20118,6,2,40.0,0,0
14163,9422,3,3,70.0,1,2
14164,11307,3,3,60.0,0,0
14165,17467,7,3,23.0,0,0
14166,13030,6,3,53.0,1,2
14167,8061,4,4,49.0,1,2
14168,16087,5,3,51.0,0,0
14169,7134,4,3,33.0,0,0
14170,11322,5,2,27.0,1,2
14171,6220,2,2,55.0,0,3
14172,20100,7,3,49.0,0,1
14173,7811,4,2,61.0,1,2
14174,24020,6,3,39.0,1,2
14175,31341,10,3,29.0,0,1
14176,18332,7,4,51.0,0,1
14177,12401,4,4,69.0,0,0
14178,12005,4,2,55.0,0,3
14179,10728,3,1,67.0,1,2
14180,16550,7,4,28.0,1,2
14181,11050,4,3,26.0,0,0
14182,5111,2,1,61.0,0,3
14183,33071,13,4,42.0,0,1
14184,8603,3,2,20.0,0,3
14185,5568,5,3,19.0,0,0
14186,26274,8,4,32.0,0,1
14187,12527,7,4,21.0,1,2
14188,10668,6,3,33.0,0,0
14189,17044,5,3,39.0,0,0
14190,12479,5,3,42.0,1,2
14191,14976,5,3,57.0,0,0
14192,9483,3,2,43.0,0,3
14193,13085,5,3,59.0,0,0
14194,15804,6,3,28.0,0,0
14195,9223,4,2,18.0,1,2
14196,7655,5,3,19.0,0,0
14197,23198,8,4,45.0,0,1
14198,4082,1,1,34.0,0,3
14199,24524,8,4,56.0,0,1
14200,13426,4,3,62.0,0,0
14201,12161,5,3,67.0,1,2
14202,20151,6,3,37.0,0,0
14203,22675,7,4,68.0,0,1
14204,7585,4,3,70.0,0,0
14205,18787,5,3,67.0,1,2
14206,7866,3,2,36.0,0,3
14207,20106,6,3,37.0,0,0
14208,4819,2,1,59.0,0,3
14209,20921,6,2,66.0,0,0
14210,6953,3,1,45.0,1,2
14211,16980,7,3,32.0,0,0
14212,13808,4,3,37.0,0,0
14213,13957,4,3,32.0,1,2
14214,13918,6,4,43.0,1,2
14215,19120,7,4,66.0,0,1
14216,10887,5,4,18.0,0,0
14217,15794,6,2,66.0,0,0
14218,11054,6,2,60.0,0,0
14219,32810,12,4,47.0,0,1
14220,13523,4,3,26.0,0,0
14221,25775,7,4,58.0,0,1
14222,8995,3,3,38.0,0,0
14223,6359,3,3,23.0,0,0
14224,12933,4,3,34.0,1,2
14225,32075,9,3,45.0,0,1
14226,13750,6,3,67.0,0,0
14227,1876,1,1,21.0,1,3
14228,16897,6,4,23.0,1,2
14229,1012,1,1,58.0,1,3
14230,13161,5,4,36.0,0,0
14231,12912,6,4,21.0,0,0
14232,8694,2,2,55.0,0,3
14233,7439,5,3,18.0,1,2
14234,18791,6,4,25.0,0,0
14235,10511,5,3,35.0,0,0
14236,6334,3,2,70.0,0,3
14237,12770,8,4,70.0,0,1
14238,5877,4,3,18.0,0,0
14239,21340,8,3,42.0,0,1
14240,18322,6,4,22.0,0,0
14241,13843,4,4,22.0,0,0
14242,28373,12,4,69.0,0,1
